Código,Nome do Exercício,grupo_muscular,musculo_foco,url
297,Pose do Camelo,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/297
298,Lateral Alongada,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/298
299,Abdominal Supra no Cabo,Abdome,Reto Abdominal (parte superior),https://rcstorestaff.com.br/exercicios_html/299
300,Rosca no Cabo (Deitado),Bíceps,Bíceps,https://rcstorestaff.com.br/exercicios_html/300
302,Levantamento Terra,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/302
303,Agachamento Frontal,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/303
304,Rosca de Punho com Rolo,Antebraço,Antebraço,https://rcstorestaff.com.br/exercicios_html/304
305,Rotação de Punho com Halter,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/305
306,Rosca Direta com Barra W,Bíceps,Bíceps,https://rcstorestaff.com.br/exercicios_html/306
307,Rosca Direta Bilateral na Polia Baixa,Bíceps,Bíceps,https://rcstorestaff.com.br/exercicios_html/307
308,Rosca Alternada com Isometria,Bíceps,Bíceps,https://rcstorestaff.com.br/exercicios_html/308
309,Rosca 21 Inversa,Bíceps,Bíceps,https://rcstorestaff.com.br/exercicios_html/309
310,Rosca Bíceps no Banco Inclinado,Bíceps,Bíceps,https://rcstorestaff.com.br/exercicios_html/310
311,Crucifixo Declinado com Halteres,Peito,Peitoral Inferior,https://rcstorestaff.com.br/exercicios_html/311
313,Agachamento com Salto,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/313
314,Lunge com Salto,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/314
315,Ondulação Vertical Alternada com Corda Naval,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/315
316,Remada em Prancha com Kettlebell,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/316
317,American Swing,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/317
318,Rosca Scott no Aparelho,Bíceps,Bíceps,https://rcstorestaff.com.br/exercicios_html/318
319,Tombamento com Pneu,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/319
320,Corrida Estacionária na Parede,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/320
321,Bike Spinning,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/321
322,Agachamento Sissy,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/322
323,Air Bike,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/323
324,Air Climber,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/324
325,Caminhada com Pesos,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/325
326,Extensão de Punho,Antebraço,Antebraço,https://rcstorestaff.com.br/exercicios_html/326
327,Rosca Inversa no Cross,Antebraço,Antebraço,https://rcstorestaff.com.br/exercicios_html/327
328,Puxador com Triângulo,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/328
329,Remada Articulada Unilateral Neutra,Costas,Dorsais e Trapézio,https://rcstorestaff.com.br/exercicios_html/329
330,Remada Articulada Neutra,Costas,Dorsais e Trapézio,https://rcstorestaff.com.br/exercicios_html/330
331,Remada Articulada Supinada,Costas,Dorsais e Trapézio,https://rcstorestaff.com.br/exercicios_html/331
332,Remada Articulada Pronada,Costas,Dorsais e Trapézio,https://rcstorestaff.com.br/exercicios_html/332
333,Remada Baixa Supinada,Costas,Dorsais e Trapézio,https://rcstorestaff.com.br/exercicios_html/333
334,Remada Baixa Pronada,Costas,Dorsais e Trapézio,https://rcstorestaff.com.br/exercicios_html/334
335,Remada Baixa Neutra,Costas,Dorsais e Trapézio,https://rcstorestaff.com.br/exercicios_html/335
336,Subida no Banco,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/336
337,Subida no Banco com Caneleira,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/337
338,Elevação Lateral e Frontal,Ombro,Deltoide Lateral,https://rcstorestaff.com.br/exercicios_html/338
339,Manguito Rotador no Cross Over Interno,Ombro,Deltoide,https://rcstorestaff.com.br/exercicios_html/339
340,Agachamento Búlgaro,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/340
341,Banco Isométrico,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/341
342,Banco Flexor Unilateral,Perna,Posterior de Coxa,https://rcstorestaff.com.br/exercicios_html/342
343,Panturrilha no Leg Press,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/343
344,Remada Alta com Corda,Ombro,Deltoide,https://rcstorestaff.com.br/exercicios_html/344
345,Tríceps Inverso na Polia,Tríceps,Tríceps,https://rcstorestaff.com.br/exercicios_html/345
346,Agachamento com Bola,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/346
347,Agachamento no Cross Over,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/347
348,Glúteo na Barra Guiada,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/348
349,Agachamento Sumô na Barra Guiada,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/349
350,Remada Cavalinho no Cross Over,Costas,Dorsais e Trapézio,https://rcstorestaff.com.br/exercicios_html/350
351,Desenvolvimento Nuca com Barra,Ombro,Deltoide (Anterior e Lateral),https://rcstorestaff.com.br/exercicios_html/351
352,Prancha Abdominal no Banco Declinado,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/352
353,Abdominal Oblíquo no Cross Over com Polia Baixa,Abdome,Oblíquos,https://rcstorestaff.com.br/exercicios_html/353
354,Elevação de Joelhos na Barra Fixa,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/354
355,Elevação de Perna na Barra Fixa,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/355
356,Abdominal Infra nas Paralelas,Abdome,Infra-abdome,https://rcstorestaff.com.br/exercicios_html/356
357,Abdominal Infra Nas Paralelas com Pernas Estendidas,Abdome,Infra-abdome,https://rcstorestaff.com.br/exercicios_html/357
358,Abdominal Flutter Kick,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/358
359,Air Squat,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/359
360,Bola Crunch,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/360
361,Crucifixo Inverso no Peck Deck com Pegada Neutra,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/361
362,Encolhimento com Barra,Ombro,Deltoide,https://rcstorestaff.com.br/exercicios_html/362
363,Encolhimento com Halter,Ombro,Deltoide,https://rcstorestaff.com.br/exercicios_html/363
364,Levantamento Terra Sumô,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/364
365,Alongamento dos Braços para Cima,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/365
366,Alongamento dos Braços para Frente,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/366
367,Alongamento do Tríceps,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/367
368,Alongamento do Pescoço,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/368
369,Alongamento da Posterior da Coxa,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/369
370,Alongamento do Peitoral de Frente,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/370
371,Alongamento do Peitoral,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/371
372,Alongamento da Coluna,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/372
373,Flexão do Tronco,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/373
374,Flexão do Tronco com Rotação,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/374
375,Rotação dos Antebraços,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/375
376,Rotação dos Braços,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/376
377,Rotação dos Ombros,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/377
378,Rotação dos Pulsos,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/378
379,Rotação das Pernas ao Nível dos Joelhos,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/379
380,Rotação do Pé,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/380
381,Rotação da Cabeça,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/381
382,Step com Elevação de Joelho,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/382
383,Step com Chute Lateral,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/383
384,Step com Elevação do Calcanhar,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/384
385,Step Alternado,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/385
386,Deslocamento Lateral no Step,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/386
387,Step Lateral,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/387
388,Step com Salto,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/388
389,Step,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/389
390,Ring Dip,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/390
391,Strict Muscle-Up,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/391
392,Wall Ball,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/392
393,Medicine Ball Clean,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/393
394,Overhead Squat,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/394
395,Sumô Deadlift High Pull,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/395
396,Thruster,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/396
397,Walking Lunges,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/397
398,Toes To Bar,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/398
399,Push Press,Ombro,Deltoide (Anterior e Lateral),https://rcstorestaff.com.br/exercicios_html/399
400,Step Box,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/400
401,Handstand Push Up,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/401
402,Wall Walk,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/402
403,Handstand,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/403
404,Split Jump,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/404
405,Jumping Double Taps,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/405
406,Ring Row,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/406
407,Russian Kettlebell,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/407
408,Kettlebell Snatch,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/408
409,Rope Climb,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/409
410,Dumbbell Walking Lunges,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/410
411,Strict Bar Muscle-Up,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/411
412,Kipping Pull Up,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/412
413,Kipping Bar Muscle-Up,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/413
414,Hips to Rings,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/414
415,Legless Rope Climb,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/415
416,L-Sit Rope Climb,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/416
417,Kipping Muscle-Up,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/417
418,Dumbbell Overhead Walking Lunge,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/418
419,Dumbbell Overhead Squat,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/419
420,Modified Rope Climb,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/420
421,Dumbbell Thruster,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/421
422,Strict Toes to Rings,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/422
423,Prancha Alternada com 2 Apoios,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/423
424,Tríceps Testa com Halteres,Tríceps,Tríceps,https://rcstorestaff.com.br/exercicios_html/424
425,Remada Cavalinho no Aparelho,Costas,Dorsais e Trapézio,https://rcstorestaff.com.br/exercicios_html/425
426,Remada Aberta no TRX,Costas,Dorsais e Trapézio,https://rcstorestaff.com.br/exercicios_html/426
427,Crucifixo Inverso no TRX,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/427
428,Prancha Frontal com Bola Suíça,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/428
429,Prancha Lateral,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/429
430,Elevação de Perna com Giro de Tronco,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/430
431,Abdominal Lenhador,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/431
432,Supino Fechado,Tríceps,Tríceps,https://rcstorestaff.com.br/exercicios_html/432
433,Flexão Declinada,Peito,Peitoral Médio,https://rcstorestaff.com.br/exercicios_html/433
437,Flexão Inclinada,Peito,Peitoral Médio,https://rcstorestaff.com.br/exercicios_html/437
438,Supino Declinado com Halteres,Peito,Peitoral Inferior,https://rcstorestaff.com.br/exercicios_html/438
439,Flexão com um Braço,Peito,Peitoral Médio,https://rcstorestaff.com.br/exercicios_html/439
440,Flexão Batendo Palma,Peito,Peitoral Médio,https://rcstorestaff.com.br/exercicios_html/440
441,Pull Over Inclinado,Peito,Peitoral Superior,https://rcstorestaff.com.br/exercicios_html/441
442,Rosca Zottman,Bíceps,Bíceps,https://rcstorestaff.com.br/exercicios_html/442
443,Barra Fixa Supinada,Bíceps,Bíceps,https://rcstorestaff.com.br/exercicios_html/443
444,Rosca Martelo Inclinado,Bíceps,Bíceps,https://rcstorestaff.com.br/exercicios_html/444
445,Rosca Inversa com Barra W,Bíceps,Bíceps,https://rcstorestaff.com.br/exercicios_html/445
446,Crucifixo Invertido no Banco Inclinado,Ombro,Deltoide,https://rcstorestaff.com.br/exercicios_html/446
447,Crucifixo Inverso Unilateral,Ombro,Deltoide Lateral,https://rcstorestaff.com.br/exercicios_html/447
448,Elevação Lateral com Pegada Neutra,Ombro,Deltoide Lateral,https://rcstorestaff.com.br/exercicios_html/448
449,Elevação Frontal com Pegada Neutra,Ombro,Deltoide Anterior,https://rcstorestaff.com.br/exercicios_html/449
450,Rotação de Ombro Deitado,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/450
451,Face Pull,Ombro,Deltoide Posterior,https://rcstorestaff.com.br/exercicios_html/451
452,Encolhimento na Polia,Ombro,Deltoide,https://rcstorestaff.com.br/exercicios_html/452
454,Levantamento Terra Unilateral,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/454
455,Mesa Flexora Unilateral,Perna,Posterior de Coxa,https://rcstorestaff.com.br/exercicios_html/455
456,Flexão de Perna com Halteres,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/456
457,Stiff com Halteres,Perna,Posterior de Coxa,https://rcstorestaff.com.br/exercicios_html/457
458,Agachamento Hack com Barra,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/458
459,Agachamento Goblet,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/459
460,Good Morning,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/460
461,Extensão Lombar,Costas,Lombar,https://rcstorestaff.com.br/exercicios_html/461
462,Abdominal Canoa,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/462
463,Flexão Lateral de Tronco no Solo,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/463
464,Abdominal no Bosu,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/464
465,Abdominal Remador,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/465
466,Abdominal Supra com Halter,Abdome,Reto Abdominal (parte superior),https://rcstorestaff.com.br/exercicios_html/466
467,Abdominal Supra Curto,Abdome,Reto Abdominal (parte superior),https://rcstorestaff.com.br/exercicios_html/467
468,Agachamento com Passada Lateral,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/468
469,Glúteo no Graviton,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/469
470,Glúteo no Graviton Cruzado,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/470
471,Clean,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/471
472,Rosca Inversa com Halter,Bíceps,Bíceps,https://rcstorestaff.com.br/exercicios_html/472
473,Ponte com Extensão de Perna,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/473
474,Prancha com Elevação de Perna,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/474
475,Elevação Lateral de Pernas Sobre 4 Apoios,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/475
476,Elevação de Quadril com Bola Suíça,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/476
477,Elevação Pélvica no Bosu,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/477
478,Afundo Reverso no Step,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/478
479,Simulador de Escada,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/479
480,Prancha com os Pés na Bola Suíça,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/480
481,Abdominal Infra na Bola Suíça,Abdome,Infra-abdome,https://rcstorestaff.com.br/exercicios_html/481
482,Abdominal Supra com Anilha,Abdome,Reto Abdominal (parte superior),https://rcstorestaff.com.br/exercicios_html/482
483,Abdominal Giro Russo,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/483
484,Rosca Alternada Inclinado,Bíceps,Bíceps,https://rcstorestaff.com.br/exercicios_html/484
485,Remada Unilateral Na Polia Alta,Costas,Dorsais e Trapézio,https://rcstorestaff.com.br/exercicios_html/485
486,Remada Curvada com Pegada Invertida,Costas,Dorsais e Trapézio,https://rcstorestaff.com.br/exercicios_html/486
487,Remada no Banco Inclinado,Costas,Dorsais e Trapézio,https://rcstorestaff.com.br/exercicios_html/487
488,Flexão Hindu,Peito,Peitoral Médio,https://rcstorestaff.com.br/exercicios_html/488
489,Tate Press,Tríceps,Tríceps,https://rcstorestaff.com.br/exercicios_html/489
490,Tríceps Coice na Polia,Tríceps,Tríceps,https://rcstorestaff.com.br/exercicios_html/490
491,Rosca Scott com Halter,Bíceps,Bíceps,https://rcstorestaff.com.br/exercicios_html/491
492,Extensão de Tríceps em Banco Declinado,Tríceps,Tríceps,https://rcstorestaff.com.br/exercicios_html/492
493,Extensão de Tríceps em Banco Inclinado,Tríceps,Tríceps,https://rcstorestaff.com.br/exercicios_html/493
494,Remada Cavalinho,Costas,Dorsais e Trapézio,https://rcstorestaff.com.br/exercicios_html/494
495,Elevação Lateral no Banco Inclinado,Ombro,Deltoide Lateral,https://rcstorestaff.com.br/exercicios_html/495
496,Elevação Lateral Unilateral com Halteres,Ombro,Deltoide Lateral,https://rcstorestaff.com.br/exercicios_html/496
497,Crucifixo Inverso em Pé,Ombro,Deltoide Posterior,https://rcstorestaff.com.br/exercicios_html/497
498,Panturrilha Burrinho no Smith,Perna,Panturrilha,https://rcstorestaff.com.br/exercicios_html/498
499,Elevação de Panturrilha Unilateral,Perna,Panturrilha,https://rcstorestaff.com.br/exercicios_html/499
500,Abdominal no TRX,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/500
501,Fallout no TRX,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/501
502,Rosca no TRX,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/502
503,Remada Unilateral no TRX,Costas,Dorsais e Trapézio,https://rcstorestaff.com.br/exercicios_html/503
504,Agachamento Unilateral no TRX,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/504
505,Supino no TRX,Peito,Peitoral Médio,https://rcstorestaff.com.br/exercicios_html/505
506,Remada Fechada no TRX,Costas,Dorsais e Trapézio,https://rcstorestaff.com.br/exercicios_html/506
507,Crucifixo Inverso no Peck Deck com Pegada Pronada,Ombro,Deltoide Posterior,https://rcstorestaff.com.br/exercicios_html/507
508,Elevação de Joelho no Jump,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/508
509,Salto Lateral no Jump,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/509
510,Chinelo no Jump,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/510
511,Calcanhar Atrás no Jump,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/511
512,Cowboy no Jump,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/512
513,Chinelo com Braço Aberto no Jump,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/513
514,Elevação de Joelho e Braço no Jump,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/514
515,Elevação de Joelho e Braço Duplo no Jump,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/515
516,Calcanhar Atrás e Braço Duplo no Jump,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/516
517,Calcanhar Atrás e Braço no Jump,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/517
518,Giro 90° no Jump,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/518
519,Giro 90° com Braço Aberto no Jump,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/519
520,Giro 90° com Braço para Cima no Jump,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/520
521,Calcanhar Atrás Duplo no Jump,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/521
522,Tesoura no Jump,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/522
523,Stretches Front,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/523
524,Sit Up no Ladder Barrel,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/524
525,Leg Extension,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/525
526,Bridge,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/526
527,Roll Over Barrel,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/527
528,One Leg Up and Down,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/528
529,Leg Pull Back Barrel,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/529
530,Single Straight Stretch Barrel,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/530
531,Hamstring Stretch,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/531
532,Cat,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/532
533,Swan Front,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/533
534,Teaser no Step Chair,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/534
535,Hundred Pumping,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/535
536,Squat,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/536
537,Roll Over Step,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/537
538,Jackknife Step,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/538
539,Pulling The Car,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/539
540,French Press Tríceps,Tríceps,Tríceps,https://rcstorestaff.com.br/exercicios_html/540
541,Pushing One Side Arm,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/541
542,Knee Extension,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/542
543,Arms Pulling Stand Up,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/543
544,Jump Jackknife,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/544
545,Jump Cross Country,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/545
546,Unilateral Shoulder Press with Inclination,Ombro,Deltoide Lateral,https://rcstorestaff.com.br/exercicios_html/546
547,Front Splits,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/547
548,Teaser no Reformer,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/548
549,Spine Stretch no Reformer,Peito,Peitoral Médio,https://rcstorestaff.com.br/exercicios_html/549
550,Long Spine Massage,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/550
551,Knee Stretches Round,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/551
552,Rolling Back Down and Up,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/552
553,Spine Stretch no Cadillac,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/553
554,Mermaid,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/554
555,Rolling Back Variation 1 no Cadillac,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/555
556,Hanging Pull Ups,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/556
557,Rolling Back Variation 2 no Cadillac,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/557
558,Swan,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/558
559,Squating,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/559
560,Tower,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/560
561,Monkey,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/561
562,Leg Supine Bycicle,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/562
563,Flying,Peito,Peitoral Médio,https://rcstorestaff.com.br/exercicios_html/563
564,Pendulum,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/564
565,Passada Lateral com Faixa Elástica,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/565
566,Agachamento com Faixa Elástica,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/566
567,Agachamento Pistola com Faixa Elástica,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/567
568,Glúteo com Faixa Elástica,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/568
569,Concha com Faixa Elástica,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/569
570,Leg Press Unilateral com Faixa Elástica,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/570
571,Elevação de Perna Lateral com Faixa Elástica,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/571
572,Agachamento e Salto com Faixa Elástica,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/572
573,Monster Walk,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/573
574,Elevação de Quadril com Faixa Elástica,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/574
